[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:00:32 out_dir=autoresearch/loop-260720-0945/model_training_round6/b15_selection/cone_toplist/best_final_horizon/q_typed_residual_context/alpha_0p02_decay_16
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:00:32 budgets=iscas99__b15_1:278
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:00:32 variant_start id=greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [gmean] 2026-07-21T10:00:32 [1/1] plan_start benchmark=iscas99__b15_1 budget=278 planner=greedy score=q_typed_residual_context
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=135 node=N636 type=control1 q_typed_residual_context=0.764552 sequence=310.347703
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=136 node=N5740 type=observe q_typed_residual_context=0.705434 sequence=311.053138
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=137 node=N7401 type=observe q_typed_residual_context=0.865301 sequence=311.918439
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=138 node=N2149 type=observe q_typed_residual_context=1.986138 sequence=313.904577
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=139 node=N4520 type=control0 q_typed_residual_context=0.809403 sequence=314.713980
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=140 node=N5878 type=observe q_typed_residual_context=0.941738 sequence=315.655718
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=141 node=N3681 type=control0 q_typed_residual_context=3.006075 sequence=318.661793
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=142 node=N7614 type=observe q_typed_residual_context=1.595140 sequence=320.256933
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=143 node=N5473 type=observe q_typed_residual_context=2.295396 sequence=322.552329
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=144 node=N1411 type=control0 q_typed_residual_context=2.137807 sequence=324.690136
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=145 node=N2102 type=observe q_typed_residual_context=0.855708 sequence=325.545844
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=146 node=N712 type=observe q_typed_residual_context=1.427793 sequence=326.973637
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=147 node=N3295 type=control1 q_typed_residual_context=0.903887 sequence=327.877524
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=148 node=N3410 type=control1 q_typed_residual_context=0.845629 sequence=328.723153
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=149 node=N630 type=control1 q_typed_residual_context=0.894297 sequence=329.617449
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=150 node=N642 type=control1 q_typed_residual_context=0.962897 sequence=330.580347
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=151 node=N649 type=control1 q_typed_residual_context=0.906471 sequence=331.486817
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=152 node=N5874 type=observe q_typed_residual_context=1.052974 sequence=332.539791
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=153 node=N7385 type=observe q_typed_residual_context=1.104847 sequence=333.644638
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=154 node=N6531 type=observe q_typed_residual_context=0.918906 sequence=334.563544
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=155 node=N714 type=observe q_typed_residual_context=1.533732 sequence=336.097276
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=156 node=N723 type=observe q_typed_residual_context=1.587399 sequence=337.684675
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=157 node=N3525 type=control1 q_typed_residual_context=1.068482 sequence=338.753157
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=158 node=N3180 type=control1 q_typed_residual_context=0.920319 sequence=339.673476
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=159 node=N1607 type=control1 q_typed_residual_context=1.084548 sequence=340.758024
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=160 node=N647 type=control1 q_typed_residual_context=1.089381 sequence=341.847405
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=161 node=N7627 type=observe q_typed_residual_context=1.003253 sequence=342.850659
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=162 node=N715 type=observe q_typed_residual_context=2.213912 sequence=345.064571
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=163 node=N1586 type=control1 q_typed_residual_context=3.969863 sequence=349.034433
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=164 node=N3467 type=control1 q_typed_residual_context=1.238961 sequence=350.273395
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=165 node=N7424 type=control1 q_typed_residual_context=0.952573 sequence=351.225967
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=166 node=N2652 type=control1 q_typed_residual_context=0.886916 sequence=352.112884
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=167 node=N2106 type=observe q_typed_residual_context=0.715890 sequence=352.828774
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=168 node=N2721 type=control1 q_typed_residual_context=0.992375 sequence=353.821149
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=169 node=N7405 type=observe q_typed_residual_context=0.480597 sequence=354.301746
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=170 node=N703 type=observe q_typed_residual_context=2.070812 sequence=356.372558
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=171 node=N2580 type=control1 q_typed_residual_context=0.061967 sequence=356.434525
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=172 node=N2894 type=control1 q_typed_residual_context=0.980409 sequence=357.414934
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=173 node=N2952 type=control1 q_typed_residual_context=0.957302 sequence=358.372236
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=174 node=N2779 type=control1 q_typed_residual_context=0.942096 sequence=359.314332
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=175 node=N1987 type=observe q_typed_residual_context=0.997331 sequence=360.311663
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=176 node=N7414 type=control1 q_typed_residual_context=1.024303 sequence=361.335966
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=177 node=N6685 type=observe q_typed_residual_context=1.885158 sequence=363.221123
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=178 node=N725 type=observe q_typed_residual_context=1.571243 sequence=364.792366
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=179 node=N705 type=observe q_typed_residual_context=2.259418 sequence=367.051784
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=180 node=N5422 type=observe q_typed_residual_context=1.522318 sequence=368.574102
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=181 node=N706 type=observe q_typed_residual_context=2.618056 sequence=371.192158
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=182 node=N7873 type=control1 q_typed_residual_context=7.692326 sequence=378.884484
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=183 node=N7436 type=observe q_typed_residual_context=4.145720 sequence=383.030204
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=184 node=N2837 type=control1 q_typed_residual_context=2.692493 sequence=385.722696
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=185 node=N2072 type=observe q_typed_residual_context=5.069706 sequence=390.792403
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=186 node=N3009 type=control1 q_typed_residual_context=5.147291 sequence=395.939693
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=187 node=N7589 type=control1 q_typed_residual_context=4.203696 sequence=400.143389
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=188 node=N1879 type=observe q_typed_residual_context=2.780552 sequence=402.923942
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=189 node=N679 type=observe q_typed_residual_context=7.120968 sequence=410.044910
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=190 node=N5456 type=observe q_typed_residual_context=6.856187 sequence=416.901097
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=191 node=N3067 type=control1 q_typed_residual_context=6.212810 sequence=423.113907
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=192 node=N8790 type=control1 q_typed_residual_context=1.494893 sequence=424.608800
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=193 node=N8240 type=control1 q_typed_residual_context=5.339232 sequence=429.948032
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=194 node=N8789 type=control1 q_typed_residual_context=5.748687 sequence=435.696719
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=195 node=N8239 type=control1 q_typed_residual_context=6.551935 sequence=442.248654
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=196 node=N8607 type=control1 q_typed_residual_context=7.044952 sequence=449.293606
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=197 node=N6668 type=observe q_typed_residual_context=7.114080 sequence=456.407686
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=198 node=N5439 type=observe q_typed_residual_context=6.219407 sequence=462.627093
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=199 node=N7439 type=observe q_typed_residual_context=5.970139 sequence=468.597232
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=200 node=N2151 type=observe q_typed_residual_context=0.776300 sequence=469.373532
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=201 node=N1598 type=observe q_typed_residual_context=4.932595 sequence=474.306128
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=202 node=N5390 type=observe q_typed_residual_context=4.108043 sequence=478.414170
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=203 node=N5202 type=observe q_typed_residual_context=3.440431 sequence=481.854601
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=204 node=N6660 type=observe q_typed_residual_context=6.848495 sequence=488.703096
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=205 node=N5334 type=observe q_typed_residual_context=5.562607 sequence=494.265703
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=206 node=N719 type=observe q_typed_residual_context=5.563485 sequence=499.829188
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=207 node=N7382 type=observe q_typed_residual_context=4.511063 sequence=504.340251
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=208 node=N5373 type=observe q_typed_residual_context=1.505233 sequence=505.845484
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=209 node=N699 type=observe q_typed_residual_context=5.027259 sequence=510.872743
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=210 node=N1599 type=observe q_typed_residual_context=1.718319 sequence=512.591062
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=211 node=N6658 type=observe q_typed_residual_context=2.300629 sequence=514.891691
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=212 node=N765 type=observe q_typed_residual_context=2.489252 sequence=517.380943
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=213 node=N7380 type=observe q_typed_residual_context=6.887348 sequence=524.268291
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=214 node=N734 type=observe q_typed_residual_context=6.305686 sequence=530.573977
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=215 node=N708 type=observe q_typed_residual_context=4.262588 sequence=534.836566
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=216 node=N1351 type=observe q_typed_residual_context=5.661510 sequence=540.498076
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=217 node=N689 type=observe q_typed_residual_context=5.253281 sequence=545.751357
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=218 node=N652 type=control1 q_typed_residual_context=4.169086 sequence=549.920443
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=219 node=N7383 type=observe q_typed_residual_context=2.777827 sequence=552.698270
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=220 node=N686 type=observe q_typed_residual_context=2.329724 sequence=555.027994
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=221 node=N8238 type=control1 q_typed_residual_context=1.938654 sequence=556.966648
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=222 node=N6678 type=observe q_typed_residual_context=0.146644 sequence=557.113292
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=223 node=N729 type=observe q_typed_residual_context=3.956168 sequence=561.069460
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=224 node=N5735 type=observe q_typed_residual_context=5.977017 sequence=567.046477
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=225 node=N2159 type=observe q_typed_residual_context=6.974902 sequence=574.021379
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=226 node=N2243 type=observe q_typed_residual_context=3.160562 sequence=577.181941
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=227 node=N684 type=observe q_typed_residual_context=5.730000 sequence=582.911941
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=228 node=N6656 type=observe q_typed_residual_context=5.677028 sequence=588.588969
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=229 node=N8606 type=control1 q_typed_residual_context=3.627377 sequence=592.216346
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=230 node=N7447 type=observe q_typed_residual_context=1.789126 sequence=594.005472
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=231 node=N2271 type=observe q_typed_residual_context=4.593775 sequence=598.599248
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=232 node=N5094 type=observe q_typed_residual_context=6.044985 sequence=604.644233
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=233 node=N8237 type=control1 q_typed_residual_context=6.915522 sequence=611.559754
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=234 node=N2267 type=observe q_typed_residual_context=6.617763 sequence=618.177518
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=235 node=N902 type=control1 q_typed_residual_context=6.277232 sequence=624.454749
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=236 node=N5111 type=observe q_typed_residual_context=5.440663 sequence=629.895413
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=237 node=N7433 type=observe q_typed_residual_context=3.410364 sequence=633.305777
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=238 node=N6681 type=observe q_typed_residual_context=0.926980 sequence=634.232757
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=239 node=N8605 type=control1 q_typed_residual_context=3.349095 sequence=637.581851
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=240 node=N8236 type=control1 q_typed_residual_context=6.802012 sequence=644.383863
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=241 node=N5160 type=observe q_typed_residual_context=7.183553 sequence=651.567416
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=242 node=N515 type=control1 q_typed_residual_context=7.120909 sequence=658.688325
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=243 node=N6537 type=observe q_typed_residual_context=7.124525 sequence=665.812851
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=244 node=N2263 type=observe q_typed_residual_context=5.842113 sequence=671.654964
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=245 node=N6736 type=control1 q_typed_residual_context=6.634051 sequence=678.289015
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=246 node=N2259 type=observe q_typed_residual_context=5.946525 sequence=684.235541
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=247 node=N695 type=observe q_typed_residual_context=5.927199 sequence=690.162740
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=248 node=N2251 type=observe q_typed_residual_context=5.093645 sequence=695.256385
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=249 node=N696 type=observe q_typed_residual_context=4.042133 sequence=699.298517
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=250 node=N7443 type=observe q_typed_residual_context=1.469514 sequence=700.768031
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=251 node=N628 type=control1 q_typed_residual_context=0.685128 sequence=701.453159
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=252 node=N5726 type=control1 q_typed_residual_context=3.904968 sequence=705.358126
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=253 node=N6657 type=observe q_typed_residual_context=5.051351 sequence=710.409477
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=254 node=N2247 type=observe q_typed_residual_context=4.891558 sequence=715.301035
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=255 node=N680 type=observe q_typed_residual_context=5.999794 sequence=721.300829
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=256 node=N6730 type=control1 q_typed_residual_context=6.966922 sequence=728.267751
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=257 node=N8235 type=control1 q_typed_residual_context=6.466975 sequence=734.734726
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=258 node=N697 type=observe q_typed_residual_context=5.307285 sequence=740.042011
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=259 node=N1352 type=observe q_typed_residual_context=6.032126 sequence=746.074136
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=260 node=N7452 type=observe q_typed_residual_context=6.307590 sequence=752.381726
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=261 node=N7444 type=observe q_typed_residual_context=1.318016 sequence=753.699742
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=262 node=N626 type=control1 q_typed_residual_context=1.664422 sequence=755.364164
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=263 node=N8234 type=control1 q_typed_residual_context=3.566954 sequence=758.931118
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=264 node=N6680 type=observe q_typed_residual_context=3.449350 sequence=762.380468
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=265 node=N732 type=observe q_typed_residual_context=5.417356 sequence=767.797823
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=266 node=N2216 type=observe q_typed_residual_context=6.116822 sequence=773.914645
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=267 node=N2218 type=observe q_typed_residual_context=6.703238 sequence=780.617882
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=268 node=N4460 type=control0 q_typed_residual_context=6.585774 sequence=787.203656
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=269 node=N6684 type=observe q_typed_residual_context=3.978054 sequence=791.181710
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=270 node=N4900 type=observe q_typed_residual_context=5.382374 sequence=796.564084
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=271 node=N2255 type=observe q_typed_residual_context=5.492850 sequence=802.056934
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=272 node=N2185 type=observe q_typed_residual_context=5.141332 sequence=807.198267
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=273 node=N6593 type=control1 q_typed_residual_context=2.594121 sequence=809.792388
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=274 node=N8783 type=control1 q_typed_residual_context=6.323468 sequence=816.115856
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=275 node=N8233 type=control1 q_typed_residual_context=6.396190 sequence=822.512046
[b15-round6/cone_toplist/best_final_horizon/q_typed_residual_context/a0.02/d16] [plan iscas99__b15_1] [plan] step=276 node=N6743 type=control1 q_typed_residual_context=4.164746 sequence=826.676792
